=== TABLE: ai_code_hashes ===
hash      source    fileExtension  fileName                                                         requestId  conversationId                        timestamp      createdAt    
--------  --------  -------------  ---------------------------------------------------------------  ---------  ------------------------------------  -------------  -------------
8cfabd3e  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
a7c8fc72  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
3e04ce23  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
ed9362f4  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
965ecb98  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
e6bb9a4   composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
334bad66  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
316878cc  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
a6b78a8c  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
13508b84  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
6271d4c8  composer  bat            /c:/masm64-framework/examples/rawmouse/build.bat                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355016295  1768355016295
c24ff364  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768355016555  1768355016555
dfe9225e  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768355016555  1768355016555
d1fd0e46  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
76e5af5b  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
6a5c6b8b  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
45605338  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
76aee6e8  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
30b3140   composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b778d24f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
1a8e203d  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
58aa98f5  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
a29a4e04  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
a9ff8d2f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b024ab64  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
e0e0c9d7  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
c9eee98b  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
ec3fb2da  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
e545f859  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
6f5b5eb6  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
68e1527f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
ecbfab0a  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
7deacb3   composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b5fda040  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
f1968276  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
9c58576b  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
67c2c89c  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
3f068c78  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
ad6fbcc6  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
dd3a2243  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b4b13521  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
3216f25c  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
d7dc60c6  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
83aca205  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
8841658a  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b9a48ea   composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
c16a450f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
33f0163c  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
44ebff79  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
f376d2b3  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
880522ab  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
fada90d7  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
d3a7d824  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
77a8112d  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
b53e2b40  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
6964b23b  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
f9443006  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
4d2c712e  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
351eb42f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
d6855b6f  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
e07ef2c   composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
35235387  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
d7c6d5e4  composer  bat            /c:/masm64-framework/examples/edrtest/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355016865  1768355016865
206f8705  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5e741512  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
e57a61f9  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
a081e342  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5bbb92eb  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
1ce9bf9c  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
ce38eabf  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
deb0cea3  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
98969540  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
7a22d02d  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
b41ad3f7  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
a2db9012  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
f7ac6f28  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
f82fda66  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
44ec85cf  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
212fa3d2  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
3edfc1b7  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
fedceaf5  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
60ac2a0   composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
a90559a4  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
9cf67fa4  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
2f200fd0  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
70bc6166  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
e3d6890d  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
4b5fb59c  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
27c3c3ad  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5227bb4e  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
cee31f54  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
1459a29e  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
d191ae9   composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
59373ccb  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c8eebf23  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
3ada9fe3  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
d85295ff  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5b591c57  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c2d28452  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
650a34fe  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
1dcde80c  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
a6b8e2ed  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
7e715ec2  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5fba14e9  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c548e333  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
4b110591  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
264b20c0  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
68d32e53  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
dc2e5ce4  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
30f8ad78  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c57d9630  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
cba9a526  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
3f5f9a60  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
472e3b04  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
35da5632  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
9b970e59  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
a45cb096  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
49cec62c  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
4c8d163c  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5d556a67  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
356e0d82  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
4ffaafe2  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
e469d407  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c505e7bd  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
61a0a6be  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
43139d56  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
76fcf1a6  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
842a6fbb  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
94ba828d  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
62106380  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
2f5736b7  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
154e92c0  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
db65321d  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
b07d5379  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
bf1731e4  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
e350bd1f  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
16982ad2  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
5b8f4dcd  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
ca8bc707  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
d6d03e31  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
22086ed4  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
442419ec  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
bfd917dd  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
58e2f7a5  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
4eeed9ca  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
10509c45  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
26a8dab2  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
50656a22  composer  py             /c:/masm64-framework/examples/edrtest/extract.py                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355017132  1768355017132
c001e25a  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768512968741  1768512968742
3009c5c   composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768512968741  1768512968742
c3a2f940  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768512968741  1768512968742
b2bbbd35  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768512969060  1768512969060
e3a6b8c2  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768512969060  1768512969060
731321a7  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768512969060  1768512969060
d389839f  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
17edf05e  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
f5a2da11  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
52fa69b9  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
4c32a5e0  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
4b2ce987  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
ed2cdd61  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
e9d96ba6  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
e6acdc0a  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
fbe2f260  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
5b671b0b  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
2b257b87  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
e6d232af  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
204acd0   composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
6e610daa  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
5861c70f  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
e3b7a2e5  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
7fc0454e  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
2ea9448b  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
7e5cd07a  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
ab57f589  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
3307582f  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
eb76f934  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
3eb2e9d1  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
bca6d511  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
1950374   composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
1a170e2   composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
c5e13c48  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
df05e811  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
d2bc67ce  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
7ce3d38d  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
fdea902e  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
14e7b4ba  composer  asm            /c:/masm64-framework/examples/edrtest/main.asm                              36c42e2b-9a84-4196-aae0-7001c138d639  1768512969315  1768512969315
